고객번호,역명,사용일,승차총승객수,하차총승객수
000362246,지하철공사약수역(3호선),2022-06-16,14086,13592
000362246,지하철공사약수역(3호선),2022-06-17,14598,14090
000362246,지하철공사약수역(3호선),2022-06-18,9898,9400
000362246,지하철공사약수역(3호선),2022-06-19,7055,6890
000362246,지하철공사약수역(3호선),2022-06-20,13685,13369
000362246,지하철공사약수역(3호선),2022-06-21,13958,13387
000362246,지하철공사약수역(3호선),2022-06-22,14228,13777
000362246,지하철공사약수역(3호선),2022-06-23,13437,13247
000362246,지하철공사약수역(3호선),2022-06-24,14460,14020
000362246,지하철공사약수역(3호선),2022-06-25,10017,9569
000362246,지하철공사약수역(3호선),2022-06-26,7065,6777
000362246,지하철공사약수역(3호선),2022-06-27,13502,13078
000362246,지하철공사약수역(3호선),2022-06-28,13460,13013
000362246,지하철공사약수역(3호선),2022-06-29,13548,13070
000362246,지하철공사약수역(3호선),2022-06-30,13303,12741
000362246,지하철공사약수역(3호선),2022-07-01,14464,13782
000362246,지하철공사약수역(3호선),2022-07-02,10016,9362
000362246,지하철공사약수역(3호선),2022-07-03,7031,6814
000362246,지하철공사약수역(3호선),2022-07-04,13377,13013
000362246,지하철공사약수역(3호선),2022-07-05,13591,13222
000362246,지하철공사약수역(3호선),2022-07-06,13847,13368
000362246,지하철공사약수역(3호선),2022-07-07,13693,13154
000362246,지하철공사약수역(3호선),2022-07-08,14124,13759
000362246,지하철공사약수역(3호선),2022-07-09,9489,8807
000362246,지하철공사약수역(3호선),2022-07-10,6696,6503
000362246,지하철공사약수역(3호선),2022-07-11,13433,13149
000362246,지하철공사약수역(3호선),2022-07-12,13778,13303
000362246,지하철공사약수역(3호선),2022-07-13,13165,12894
000362246,지하철공사약수역(3호선),2022-07-14,13841,13428
000362246,지하철공사약수역(3호선),2022-07-15,14300,13705
000362246,지하철공사약수역(3호선),2022-07-16,9452,9091
000362246,지하철공사약수역(3호선),2022-07-17,6934,6715
000362246,지하철공사약수역(3호선),2022-07-18,13302,12886
000362246,지하철공사약수역(3호선),2022-07-19,13658,13100
000362246,지하철공사약수역(3호선),2022-07-20,13492,13066
000362246,지하철공사약수역(3호선),2022-07-21,13137,12542
000362246,지하철공사약수역(3호선),2022-07-22,13547,13128
000362246,지하철공사약수역(3호선),2022-07-23,8883,8331
000362246,지하철공사약수역(3호선),2022-07-24,6600,6448
000362246,지하철공사약수역(3호선),2022-07-25,12786,12369
000362246,지하철공사약수역(3호선),2022-07-26,13072,12628
000362246,지하철공사약수역(3호선),2022-07-27,12953,12597
000362246,지하철공사약수역(3호선),2022-07-28,12870,12274
000362246,지하철공사약수역(3호선),2022-07-29,13248,12621
000362246,지하철공사약수역(3호선),2022-07-30,8416,7807
000362246,지하철공사약수역(3호선),2022-07-31,6146,5980
000362246,지하철공사약수역(3호선),2022-08-01,11993,11453
000362246,지하철공사약수역(3호선),2022-08-02,11820,11599
000362246,지하철공사약수역(3호선),2022-08-03,11992,11544
000362246,지하철공사약수역(3호선),2022-08-04,12483,12060
000362246,지하철공사약수역(3호선),2022-08-05,12820,12285
000362246,지하철공사약수역(3호선),2022-08-06,8581,8104
000362246,지하철공사약수역(3호선),2022-08-07,6410,6255
000362246,지하철공사약수역(3호선),2022-08-08,11622,11473
000362246,지하철공사약수역(3호선),2022-08-09,11331,11099
000362246,지하철공사약수역(3호선),2022-08-10,12627,12174
000362246,지하철공사약수역(3호선),2022-08-11,12324,12002
000362246,지하철공사약수역(3호선),2022-08-12,13189,12759
000362246,지하철공사약수역(3호선),2022-08-13,8425,7753
000362246,지하철공사약수역(3호선),2022-08-14,6523,6347
000362246,지하철공사약수역(3호선),2022-08-15,6141,6140
000362246,지하철공사약수역(3호선),2022-08-16,12609,12212
000362246,지하철공사약수역(3호선),2022-08-17,13129,12517
000362246,지하철공사약수역(3호선),2022-08-18,13193,12788
000362246,지하철공사약수역(3호선),2022-08-19,13158,12765
000362246,지하철공사약수역(3호선),2022-08-20,9136,8559
000362246,지하철공사약수역(3호선),2022-08-21,6912,6579
000362246,지하철공사약수역(3호선),2022-08-22,13107,12836
000362246,지하철공사약수역(3호선),2022-08-23,13577,13105
000362246,지하철공사약수역(3호선),2022-08-24,13823,13278
000362246,지하철공사약수역(3호선),2022-08-25,13605,13003
000362246,지하철공사약수역(3호선),2022-08-26,14244,13573
000362246,지하철공사약수역(3호선),2022-08-27,9672,9224
000362246,지하철공사약수역(3호선),2022-08-28,7288,6973
000362246,지하철공사약수역(3호선),2022-08-29,13348,12849
000362246,지하철공사약수역(3호선),2022-08-30,13187,12910
000362246,지하철공사약수역(3호선),2022-08-31,14092,13416
000362246,지하철공사약수역(3호선),2022-09-01,14050,13565
000362246,지하철공사약수역(3호선),2022-09-02,14482,13966
000362246,지하철공사약수역(3호선),2022-09-03,9709,9265
000362246,지하철공사약수역(3호선),2022-09-04,6511,6391
000362246,지하철공사약수역(3호선),2022-09-05,12817,12502
000362246,지하철공사약수역(3호선),2022-09-06,13241,12626
000362246,지하철공사약수역(3호선),2022-09-07,14638,14043
000362246,지하철공사약수역(3호선),2022-09-08,14169,13436
000362246,지하철공사약수역(3호선),2022-09-09,5833,5124
000362246,지하철공사약수역(3호선),2022-09-10,4580,4438
000362246,지하철공사약수역(3호선),2022-09-11,5726,5866
000362246,지하철공사약수역(3호선),2022-09-12,6114,6291
000362246,지하철공사약수역(3호선),2022-09-13,13020,12654
000362246,지하철공사약수역(3호선),2022-09-14,14017,13545
000362246,지하철공사약수역(3호선),2022-09-15,14219,13715
000362246,지하철공사약수역(3호선),2022-09-16,14903,14984
000362246,지하철공사약수역(3호선),2022-09-17,9877,9557
000362246,지하철공사약수역(3호선),2022-09-18,7200,6892
000362246,지하철공사약수역(3호선),2022-09-19,13716,13378
000362246,지하철공사약수역(3호선),2022-09-20,14374,13921
000362246,지하철공사약수역(3호선),2022-09-21,14385,14021
000362246,지하철공사약수역(3호선),2022-09-22,14405,13897
000362246,지하철공사약수역(3호선),2022-09-23,14709,14267
000362246,지하철공사약수역(3호선),2022-09-24,10444,10011
000362246,지하철공사약수역(3호선),2022-09-25,7583,7264
000362246,지하철공사약수역(3호선),2022-09-26,13749,13280
000362246,지하철공사약수역(3호선),2022-09-27,14100,13655
000362246,지하철공사약수역(3호선),2022-09-28,14425,13879
000362246,지하철공사약수역(3호선),2022-09-29,14396,13842
000362246,지하철공사약수역(3호선),2022-09-30,14935,14222
000362246,지하철공사약수역(3호선),2022-10-01,9834,9327
000362246,지하철공사약수역(3호선),2022-10-02,7288,7191
000362246,지하철공사약수역(3호선),2022-10-03,6193,6113
000362246,지하철공사약수역(3호선),2022-10-04,14039,13518
000362246,지하철공사약수역(3호선),2022-10-05,14794,13918
000362246,지하철공사약수역(3호선),2022-10-06,14671,13699
000362246,지하철공사약수역(3호선),2022-10-07,15375,14622
000362246,지하철공사약수역(3호선),2022-10-08,10583,9894
000362246,지하철공사약수역(3호선),2022-10-09,7258,6903
000362246,지하철공사약수역(3호선),2022-10-10,7432,7172
000362246,지하철공사약수역(3호선),2022-10-11,14238,13635
000362246,지하철공사약수역(3호선),2022-10-12,14606,13920
000362246,지하철공사약수역(3호선),2022-10-13,14893,13991
000362246,지하철공사약수역(3호선),2022-10-14,15254,14475
000362246,지하철공사약수역(3호선),2022-10-15,10725,10168
000362246,지하철공사약수역(3호선),2022-10-16,7872,7503
000362246,지하철공사약수역(3호선),2022-10-17,14298,13857
000362246,지하철공사약수역(3호선),2022-10-18,14287,13750
000362246,지하철공사약수역(3호선),2022-10-19,14686,14119
000362246,지하철공사약수역(3호선),2022-10-20,14531,13736
000362246,지하철공사약수역(3호선),2022-10-21,14932,14284
000362246,지하철공사약수역(3호선),2022-10-22,11004,10348
000362246,지하철공사약수역(3호선),2022-10-23,7962,7733
000362246,지하철공사약수역(3호선),2022-10-24,14064,13454
000362246,지하철공사약수역(3호선),2022-10-25,14462,13713
000362246,지하철공사약수역(3호선),2022-10-26,14630,14102
000362246,지하철공사약수역(3호선),2022-10-27,14778,14067
000362246,지하철공사약수역(3호선),2022-10-28,15021,14494
000362246,지하철공사약수역(3호선),2022-10-29,11534,12174
000362246,지하철공사약수역(3호선),2022-10-30,7889,7422
000362246,지하철공사약수역(3호선),2022-10-31,13927,13363
000362246,지하철공사약수역(3호선),2022-11-01,13982,13639
000362246,지하철공사약수역(3호선),2022-11-02,14273,13674
000362246,지하철공사약수역(3호선),2022-11-03,14417,13874
000362246,지하철공사약수역(3호선),2022-11-04,14688,14189
000362246,지하철공사약수역(3호선),2022-11-05,10114,9547
000362246,지하철공사약수역(3호선),2022-11-06,7664,7423
000362246,지하철공사약수역(3호선),2022-11-07,13894,13311
000362246,지하철공사약수역(3호선),2022-11-08,14028,13777
000362246,지하철공사약수역(3호선),2022-11-09,14552,14019
000362246,지하철공사약수역(3호선),2022-11-10,14406,13843
000362246,지하철공사약수역(3호선),2022-11-11,14863,14182
000362246,지하철공사약수역(3호선),2022-11-12,10064,9583
000362246,지하철공사약수역(3호선),2022-11-13,7106,6906
000362246,지하철공사약수역(3호선),2022-11-14,13356,13082
000362246,지하철공사약수역(3호선),2022-11-15,13632,13285
000362246,지하철공사약수역(3호선),2022-11-16,14172,13852
000362246,지하철공사약수역(3호선),2022-11-17,13688,13337
000362246,지하철공사약수역(3호선),2022-11-18,13901,13464
000362246,지하철공사약수역(3호선),2022-11-19,10165,9628
000362246,지하철공사약수역(3호선),2022-11-20,7841,7547
000362246,지하철공사약수역(3호선),2022-11-21,13798,13552
000362246,지하철공사약수역(3호선),2022-11-22,14127,13783
000362246,지하철공사약수역(3호선),2022-11-23,14360,13961
000362246,지하철공사약수역(3호선),2022-11-24,14552,14178
000362246,지하철공사약수역(3호선),2022-11-25,15044,14486
000362246,지하철공사약수역(3호선),2022-11-26,10359,9991
000362246,지하철공사약수역(3호선),2022-11-27,7283,7037
000362246,지하철공사약수역(3호선),2022-11-28,13392,13175
000362246,지하철공사약수역(3호선),2022-11-29,13921,13484
000362246,지하철공사약수역(3호선),2022-11-30,13662,13468
000362246,지하철공사약수역(3호선),2022-12-01,13565,12979
000362246,지하철공사약수역(3호선),2022-12-02,14473,13965
000362246,지하철공사약수역(3호선),2022-12-03,9793,9233
000362246,지하철공사약수역(3호선),2022-12-04,7182,6943
000362246,지하철공사약수역(3호선),2022-12-05,13445,13071
000362246,지하철공사약수역(3호선),2022-12-06,13854,13409
000362246,지하철공사약수역(3호선),2022-12-07,14469,13930
000362246,지하철공사약수역(3호선),2022-12-08,14232,13941
000362246,지하철공사약수역(3호선),2022-12-09,14801,14284
000362246,지하철공사약수역(3호선),2022-12-10,10869,10280
000362246,지하철공사약수역(3호선),2022-12-11,7524,7155
000362246,지하철공사약수역(3호선),2022-12-12,13730,13669
000362246,지하철공사약수역(3호선),2022-12-13,14526,14291
000362246,지하철공사약수역(3호선),2022-12-14,13920,13488
000362246,지하철공사약수역(3호선),2022-12-15,14440,14007
000362246,지하철공사약수역(3호선),2022-12-16,14921,14276
000362246,지하철공사약수역(3호선),2022-12-17,10562,10061
000362246,지하철공사약수역(3호선),2022-12-18,7289,6912
000362246,지하철공사약수역(3호선),2022-12-19,13446,13029
000362246,지하철공사약수역(3호선),2022-12-20,14293,13961
000362246,지하철공사약수역(3호선),2022-12-21,14953,14485
000362246,지하철공사약수역(3호선),2022-12-22,14439,13834
000362246,지하철공사약수역(3호선),2022-12-23,13571,14014
000362246,지하철공사약수역(3호선),2022-12-24,9130,8678
000362246,지하철공사약수역(3호선),2022-12-25,7080,6795
000362246,지하철공사약수역(3호선),2022-12-26,13380,12971
000362246,지하철공사약수역(3호선),2022-12-27,13730,13370
000362246,지하철공사약수역(3호선),2022-12-28,13849,13411
000362246,지하철공사약수역(3호선),2022-12-29,13805,13183
000362246,지하철공사약수역(3호선),2022-12-30,13712,12915
000362246,지하철공사약수역(3호선),2022-12-31,8645,7816
000362246,지하철공사약수역(3호선),2023-01-01,5961,5884
000362246,지하철공사약수역(3호선),2023-01-02,12376,12167
000362246,지하철공사약수역(3호선),2023-01-03,13090,12609
000362246,지하철공사약수역(3호선),2023-01-04,13520,12964
000362246,지하철공사약수역(3호선),2023-01-05,13262,12787
000362246,지하철공사약수역(3호선),2023-01-06,13718,13351
000362246,지하철공사약수역(3호선),2023-01-07,9359,8832
000362246,지하철공사약수역(3호선),2023-01-08,7061,6574
000362246,지하철공사약수역(3호선),2023-01-09,13092,12820
000362246,지하철공사약수역(3호선),2023-01-10,13724,13196
000362246,지하철공사약수역(3호선),2023-01-11,13712,13252
000362246,지하철공사약수역(3호선),2023-01-12,13704,13300
000362246,지하철공사약수역(3호선),2023-01-13,13831,13592
000362246,지하철공사약수역(3호선),2023-01-14,9707,9048
000362246,지하철공사약수역(3호선),2023-01-15,6959,6752
000362246,지하철공사약수역(3호선),2023-01-16,13421,13030
000362246,지하철공사약수역(3호선),2023-01-17,13627,13309
000362246,지하철공사약수역(3호선),2023-01-18,13920,13510
000362246,지하철공사약수역(3호선),2023-01-19,13601,13302
000362246,지하철공사약수역(3호선),2023-01-20,13152,12590
000362246,지하철공사약수역(3호선),2023-01-21,5597,4783
000362246,지하철공사약수역(3호선),2023-01-22,4537,4448
000362246,지하철공사약수역(3호선),2023-01-23,4988,5332
000362246,지하철공사약수역(3호선),2023-01-24,4578,4831
000362246,지하철공사약수역(3호선),2023-01-25,11586,11576
000362246,지하철공사약수역(3호선),2023-01-26,13532,13161
000362246,지하철공사약수역(3호선),2023-01-27,14000,13740
000362246,지하철공사약수역(3호선),2023-01-28,9451,8928
000362246,지하철공사약수역(3호선),2023-01-29,7013,6678
000362246,지하철공사약수역(3호선),2023-01-30,13512,13168
000362246,지하철공사약수역(3호선),2023-01-31,13758,13319
000362246,지하철공사약수역(3호선),2023-02-01,14018,13556
000362246,지하철공사약수역(3호선),2023-02-02,14038,13689
000362246,지하철공사약수역(3호선),2023-02-03,14049,13540
000362246,지하철공사약수역(3호선),2023-02-04,10176,9526
000362246,지하철공사약수역(3호선),2023-02-05,7235,6951
000362246,지하철공사약수역(3호선),2023-02-06,13396,13007
000362246,지하철공사약수역(3호선),2023-02-07,13598,13295
000362246,지하철공사약수역(3호선),2023-02-08,14010,13611
000362246,지하철공사약수역(3호선),2023-02-09,13974,13449
000362246,지하철공사약수역(3호선),2023-02-10,14147,13771
000362246,지하철공사약수역(3호선),2023-02-11,10356,9745
000362246,지하철공사약수역(3호선),2023-02-12,7503,7063
000362246,지하철공사약수역(3호선),2023-02-13,13384,13090
000362246,지하철공사약수역(3호선),2023-02-14,13967,13606
000362246,지하철공사약수역(3호선),2023-02-15,13985,13655
000362246,지하철공사약수역(3호선),2023-02-16,14187,13668
000362246,지하철공사약수역(3호선),2023-02-17,14493,14022
000362246,지하철공사약수역(3호선),2023-02-18,10167,9644
000362246,지하철공사약수역(3호선),2023-02-19,7783,7441
000362246,지하철공사약수역(3호선),2023-02-20,13475,13269
000362246,지하철공사약수역(3호선),2023-02-21,13787,13573
000362246,지하철공사약수역(3호선),2023-02-22,13875,13504
000362246,지하철공사약수역(3호선),2023-02-23,14061,13902
000362246,지하철공사약수역(3호선),2023-02-24,14668,14262
000362246,지하철공사약수역(3호선),2023-02-25,10321,9663
000362246,지하철공사약수역(3호선),2023-02-26,7535,7301
000362246,지하철공사약수역(3호선),2023-02-27,13482,13158
000362246,지하철공사약수역(3호선),2023-02-28,14198,13760
000362246,지하철공사약수역(3호선),2023-03-01,8103,7650
000362246,지하철공사약수역(3호선),2023-03-02,14036,13416
000362246,지하철공사약수역(3호선),2023-03-03,14725,14268
000362246,지하철공사약수역(3호선),2023-03-04,9998,9544
000362246,지하철공사약수역(3호선),2023-03-05,7300,7003
000362246,지하철공사약수역(3호선),2023-03-06,14050,13746
000362246,지하철공사약수역(3호선),2023-03-07,14585,13995
000362246,지하철공사약수역(3호선),2023-03-08,14560,14116
000362246,지하철공사약수역(3호선),2023-03-09,14538,14029
000362246,지하철공사약수역(3호선),2023-03-10,15045,14610
000362246,지하철공사약수역(3호선),2023-03-11,10376,9618
000362246,지하철공사약수역(3호선),2023-03-12,6907,6570
000362246,지하철공사약수역(3호선),2023-03-13,14194,13630
000362246,지하철공사약수역(3호선),2023-03-14,14749,14188
000362246,지하철공사약수역(3호선),2023-03-15,14664,14138
000362246,지하철공사약수역(3호선),2023-03-16,14395,14093
000362246,지하철공사약수역(3호선),2023-03-17,15047,14685
000362246,지하철공사약수역(3호선),2023-03-18,10639,9729
000362246,지하철공사약수역(3호선),2023-03-19,7949,7423
000362246,지하철공사약수역(3호선),2023-03-20,14160,13835
000362246,지하철공사약수역(3호선),2023-03-21,14620,14154
000362246,지하철공사약수역(3호선),2023-03-22,14725,14301
000362246,지하철공사약수역(3호선),2023-03-23,14675,14020
000362246,지하철공사약수역(3호선),2023-03-24,15264,14683
000362246,지하철공사약수역(3호선),2023-03-25,10571,10080
000362246,지하철공사약수역(3호선),2023-03-26,7750,7522
000362246,지하철공사약수역(3호선),2023-03-27,14289,13846
000362246,지하철공사약수역(3호선),2023-03-28,14714,14274
000362246,지하철공사약수역(3호선),2023-03-29,14659,14179
000362246,지하철공사약수역(3호선),2023-03-30,14708,14313
000362246,지하철공사약수역(3호선),2023-03-31,15268,14672
000362246,지하철공사약수역(3호선),2023-04-01,10553,10070
000362246,지하철공사약수역(3호선),2023-04-02,7827,7639
000362246,지하철공사약수역(3호선),2023-04-03,13876,13517
000362246,지하철공사약수역(3호선),2023-04-04,14480,14016
000362246,지하철공사약수역(3호선),2023-04-05,13913,13390
000362246,지하철공사약수역(3호선),2023-04-06,14559,13989
000362246,지하철공사약수역(3호선),2023-04-07,15377,14991
000362246,지하철공사약수역(3호선),2023-04-08,10753,9930
000362246,지하철공사약수역(3호선),2023-04-09,8302,8030
000362246,지하철공사약수역(3호선),2023-04-10,14212,13822
000362246,지하철공사약수역(3호선),2023-04-11,14030,13712
000362246,지하철공사약수역(3호선),2023-04-12,14709,14415
000362246,지하철공사약수역(3호선),2023-04-13,14591,14154
000362246,지하철공사약수역(3호선),2023-04-14,15055,14601
000362246,지하철공사약수역(3호선),2023-04-15,10154,9570
000362246,지하철공사약수역(3호선),2023-04-16,7853,7430
000362246,지하철공사약수역(3호선),2023-04-17,14169,13846
000362246,지하철공사약수역(3호선),2023-04-18,14203,13874
000362246,지하철공사약수역(3호선),2023-04-19,14962,14396
000362246,지하철공사약수역(3호선),2023-04-20,14719,14125
000362246,지하철공사약수역(3호선),2023-04-21,15242,14665
000362246,지하철공사약수역(3호선),2023-04-22,10483,10020
000362246,지하철공사약수역(3호선),2023-04-23,7751,7654
000362246,지하철공사약수역(3호선),2023-04-24,14271,13956
000362246,지하철공사약수역(3호선),2023-04-25,14368,14197
000362246,지하철공사약수역(3호선),2023-04-26,14786,14196
000362246,지하철공사약수역(3호선),2023-04-27,14743,14258
000362246,지하철공사약수역(3호선),2023-04-28,15291,14837
000362246,지하철공사약수역(3호선),2023-04-29,9347,8902
000362246,지하철공사약수역(3호선),2023-04-30,8153,7777
000362246,지하철공사약수역(3호선),2023-05-01,10559,10191
000362246,지하철공사약수역(3호선),2023-05-02,14675,14105
000362246,지하철공사약수역(3호선),2023-05-03,14956,14528
000362246,지하철공사약수역(3호선),2023-05-04,15169,14541
000362246,지하철공사약수역(3호선),2023-05-05,7175,6529
000362246,지하철공사약수역(3호선),2023-05-06,8353,7843
000362246,지하철공사약수역(3호선),2023-05-07,7618,7479
000362246,지하철공사약수역(3호선),2023-05-08,14201,14014
000362246,지하철공사약수역(3호선),2023-05-09,14525,14203
000362246,지하철공사약수역(3호선),2023-05-10,15074,14552
000362246,지하철공사약수역(3호선),2023-05-11,14698,14232
000362246,지하철공사약수역(3호선),2023-05-12,15413,14973
000362246,지하철공사약수역(3호선),2023-05-13,11262,10563
000362246,지하철공사약수역(3호선),2023-05-14,8177,7993
000362246,지하철공사약수역(3호선),2023-05-15,14137,13562
000362246,지하철공사약수역(3호선),2023-05-16,14952,14456
000362246,지하철공사약수역(3호선),2023-05-17,15076,14587
000362246,지하철공사약수역(3호선),2023-05-18,14720,14227
000362246,지하철공사약수역(3호선),2023-05-19,15471,14934
000362246,지하철공사약수역(3호선),2023-05-20,11887,10851
000362246,지하철공사약수역(3호선),2023-05-21,8015,7656
000362246,지하철공사약수역(3호선),2023-05-22,14256,13877
000362246,지하철공사약수역(3호선),2023-05-23,14621,14095
000362246,지하철공사약수역(3호선),2023-05-24,14745,14376
000362246,지하철공사약수역(3호선),2023-05-25,15172,14621
000362246,지하철공사약수역(3호선),2023-05-26,15286,14446
000362246,지하철공사약수역(3호선),2023-05-27,9294,8699
000362246,지하철공사약수역(3호선),2023-05-28,6934,6739
000362246,지하철공사약수역(3호선),2023-05-29,8275,7905
000362246,지하철공사약수역(3호선),2023-05-30,14383,14026
000362246,지하철공사약수역(3호선),2023-05-31,14882,14310
000362246,지하철공사약수역(3호선),2023-06-01,14662,14132
000362246,지하철공사약수역(3호선),2023-06-02,15031,14552
000362246,지하철공사약수역(3호선),2023-06-03,10482,9678
000362246,지하철공사약수역(3호선),2023-06-04,8057,7637
000362246,지하철공사약수역(3호선),2023-06-05,13132,12613
000362246,지하철공사약수역(3호선),2023-06-06,7746,7500
000362246,지하철공사약수역(3호선),2023-06-07,14390,14147
000362246,지하철공사약수역(3호선),2023-06-08,14525,14343
000362246,지하철공사약수역(3호선),2023-06-09,15302,14689
000362246,지하철공사약수역(3호선),2023-06-10,10565,10012
000362246,지하철공사약수역(3호선),2023-06-11,7706,7311
000362246,지하철공사약수역(3호선),2023-06-12,14214,13723
000362246,지하철공사약수역(3호선),2023-06-13,14700,14157
000362246,지하철공사약수역(3호선),2023-06-14,14625,14118
000362246,지하철공사약수역(3호선),2023-06-15,14853,14245
000362246,지하철공사약수역(3호선),2023-06-16,15302,14773
000362246,지하철공사약수역(3호선),2023-06-17,10721,10123
000362246,지하철공사약수역(3호선),2023-06-18,7960,7637
000362246,지하철공사약수역(3호선),2023-06-19,13798,13501
000362246,지하철공사약수역(3호선),2023-06-20,14324,13941
000362246,지하철공사약수역(3호선),2023-06-21,14536,13919
000362246,지하철공사약수역(3호선),2023-06-22,14755,14308
000362246,지하철공사약수역(3호선),2023-06-23,15224,14926
000362246,지하철공사약수역(3호선),2023-06-24,10552,10050
000362246,지하철공사약수역(3호선),2023-06-25,7694,7391
000362246,지하철공사약수역(3호선),2023-06-26,13715,13309
000362246,지하철공사약수역(3호선),2023-06-27,14443,13933
000362246,지하철공사약수역(3호선),2023-06-28,14553,14190
000362246,지하철공사약수역(3호선),2023-06-29,13489,13165
000362246,지하철공사약수역(3호선),2023-06-30,14842,14463
000362246,지하철공사약수역(3호선),2023-07-01,10296,9607
000362246,지하철공사약수역(3호선),2023-07-02,7376,7341
000362246,지하철공사약수역(3호선),2023-07-03,13945,13710
000362246,지하철공사약수역(3호선),2023-07-04,13939,13646
000362246,지하철공사약수역(3호선),2023-07-05,14496,13906
000362246,지하철공사약수역(3호선),2023-07-06,14737,14278
000362246,지하철공사약수역(3호선),2023-07-07,15006,14414
000362246,지하철공사약수역(3호선),2023-07-08,10065,9582
000362246,지하철공사약수역(3호선),2023-07-09,6867,6619
000362246,지하철공사약수역(3호선),2023-07-10,14004,13691
000362246,지하철공사약수역(3호선),2023-07-11,13597,13436
000362246,지하철공사약수역(3호선),2023-07-12,14972,14025
000362246,지하철공사약수역(3호선),2023-07-13,13613,13446
000362246,지하철공사약수역(3호선),2023-07-14,14408,13863
000362246,지하철공사약수역(3호선),2023-07-15,9758,9420
000362246,지하철공사약수역(3호선),2023-07-16,7351,7213
000362246,지하철공사약수역(3호선),2023-07-17,13957,13589
000362246,지하철공사약수역(3호선),2023-07-18,14087,13707
000362246,지하철공사약수역(3호선),2023-07-19,14428,14035
000362246,지하철공사약수역(3호선),2023-07-20,14023,13654
000362246,지하철공사약수역(3호선),2023-07-21,14380,14034
000362246,지하철공사약수역(3호선),2023-07-22,9846,9322
000362246,지하철공사약수역(3호선),2023-07-23,6683,6352
000362246,지하철공사약수역(3호선),2023-07-24,13510,13211
000362246,지하철공사약수역(3호선),2023-07-25,13709,13352
000362246,지하철공사약수역(3호선),2023-07-26,13992,13404
000362246,지하철공사약수역(3호선),2023-07-27,13871,13417
000362246,지하철공사약수역(3호선),2023-07-28,14057,13563
000362246,지하철공사약수역(3호선),2023-07-29,9730,9087
000362246,지하철공사약수역(3호선),2023-07-30,7194,7237
000362246,지하철공사약수역(3호선),2023-07-31,12832,12415
000362246,지하철공사약수역(3호선),2023-08-01,12780,12570
000362246,지하철공사약수역(3호선),2023-08-02,12962,12391
000362246,지하철공사약수역(3호선),2023-08-03,12649,12431
000362246,지하철공사약수역(3호선),2023-08-04,13077,12556
000362246,지하철공사약수역(3호선),2023-08-05,8831,8427
000362246,지하철공사약수역(3호선),2023-08-06,6724,6713
000362246,지하철공사약수역(3호선),2023-08-07,12802,12492
000362246,지하철공사약수역(3호선),2023-08-08,12947,12612
000362246,지하철공사약수역(3호선),2023-08-09,13175,12747
000362246,지하철공사약수역(3호선),2023-08-10,10783,10516
000362246,지하철공사약수역(3호선),2023-08-11,13065,12496
000362246,지하철공사약수역(3호선),2023-08-12,9257,8752
000362246,지하철공사약수역(3호선),2023-08-13,7185,6918
000362246,지하철공사약수역(3호선),2023-08-14,12408,11819
000362246,지하철공사약수역(3호선),2023-08-15,7314,7129
000362246,지하철공사약수역(3호선),2023-08-16,13815,13503
000362246,지하철공사약수역(3호선),2023-08-17,14174,13792
000362246,지하철공사약수역(3호선),2023-08-18,14583,14018
000362246,지하철공사약수역(3호선),2023-08-19,9841,9175
000362246,지하철공사약수역(3호선),2023-08-20,7467,7190
000362246,지하철공사약수역(3호선),2023-08-21,13713,13381
000362246,지하철공사약수역(3호선),2023-08-22,13876,13437
000362246,지하철공사약수역(3호선),2023-08-23,13558,13182
000362246,지하철공사약수역(3호선),2023-08-24,14060,13741
000362246,지하철공사약수역(3호선),2023-08-25,14919,14463
000362246,지하철공사약수역(3호선),2023-08-26,10352,9887
000362246,지하철공사약수역(3호선),2023-08-27,7500,7270
000362246,지하철공사약수역(3호선),2023-08-28,13813,13223
000362246,지하철공사약수역(3호선),2023-08-29,13405,12992
000362246,지하철공사약수역(3호선),2023-08-30,14313,13901
000362246,지하철공사약수역(3호선),2023-08-31,14653,14160
000362246,지하철공사약수역(3호선),2023-09-01,15051,14543
000362246,지하철공사약수역(3호선),2023-09-02,10195,9906
000362246,지하철공사약수역(3호선),2023-09-03,7393,7105
000362246,지하철공사약수역(3호선),2023-09-04,13995,13745
000362246,지하철공사약수역(3호선),2023-09-05,14613,14196
000362246,지하철공사약수역(3호선),2023-09-06,14757,14116
000362246,지하철공사약수역(3호선),2023-09-07,14761,14181
000362246,지하철공사약수역(3호선),2023-09-08,15074,14711
000362246,지하철공사약수역(3호선),2023-09-09,10822,10165
000362246,지하철공사약수역(3호선),2023-09-10,7404,7303
000362246,지하철공사약수역(3호선),2023-09-11,14169,13839
000362246,지하철공사약수역(3호선),2023-09-12,14402,14185
000362246,지하철공사약수역(3호선),2023-09-13,14698,14341
000362246,지하철공사약수역(3호선),2023-09-14,14892,14680
000362246,지하철공사약수역(3호선),2023-09-15,15285,14704
000362246,지하철공사약수역(3호선),2023-09-16,10421,9970
000362246,지하철공사약수역(3호선),2023-09-17,7832,7359
000362246,지하철공사약수역(3호선),2023-09-18,14377,14051
000362246,지하철공사약수역(3호선),2023-09-19,14587,14113
000362246,지하철공사약수역(3호선),2023-09-20,14124,13895
000362246,지하철공사약수역(3호선),2023-09-21,14561,14079
000362246,지하철공사약수역(3호선),2023-09-22,15298,14911
000362246,지하철공사약수역(3호선),2023-09-23,10871,10307
