사용일,호선,노선명,역명,역명_원본,승차총승객수,하차총승객수,총승객수
2019-11-25,5,5호선,장한평역,장한평,20966,20736,41702
2019-11-26,5,5호선,장한평역,장한평,21415,21221,42636
2019-11-27,5,5호선,장한평역,장한평,22256,22292,44548
2019-11-28,5,5호선,장한평역,장한평,22044,21999,44043
2019-11-29,5,5호선,장한평역,장한평,22874,22998,45872
2019-11-30,5,5호선,장한평역,장한평,15086,14861,29947
2019-12-01,5,5호선,장한평역,장한평,9826,9612,19438
2019-12-02,5,5호선,장한평역,장한평,20871,20844,41715
2019-12-03,5,5호선,장한평역,장한평,21284,21289,42573
2019-12-04,5,5호선,장한평역,장한평,22084,21967,44051
2019-12-05,5,5호선,장한평역,장한평,21692,21891,43583
2019-12-06,5,5호선,장한평역,장한평,22097,22020,44117
2019-12-07,5,5호선,장한평역,장한평,14922,14828,29750
2019-12-08,5,5호선,장한평역,장한평,10574,10498,21072
2019-12-09,5,5호선,장한평역,장한평,20977,20990,41967
2019-12-10,5,5호선,장한평역,장한평,21995,21823,43818
2019-12-11,5,5호선,장한평역,장한평,22450,22484,44934
2019-12-12,5,5호선,장한평역,장한평,22263,22155,44418
2019-12-13,5,5호선,장한평역,장한평,23002,23017,46019
2019-12-14,5,5호선,장한평역,장한평,16053,16095,32148
2019-12-15,5,5호선,장한평역,장한평,11148,10729,21877
2019-12-16,5,5호선,장한평역,장한평,21310,21277,42587
2019-12-17,5,5호선,장한평역,장한평,21465,21527,42992
2019-12-18,5,5호선,장한평역,장한평,22503,22486,44989
2019-12-19,5,5호선,장한평역,장한평,22973,22737,45710
2019-12-20,5,5호선,장한평역,장한평,23508,23593,47101
2019-12-21,5,5호선,장한평역,장한평,15805,15924,31729
2019-12-22,5,5호선,장한평역,장한평,11148,11056,22204
2019-12-23,5,5호선,장한평역,장한평,21364,21315,42679
2019-12-24,5,5호선,장한평역,장한평,22452,22128,44580
2019-12-25,5,5호선,장한평역,장한평,11778,11548,23326
2019-12-26,5,5호선,장한평역,장한평,22094,21758,43852
2019-12-27,5,5호선,장한평역,장한평,22487,22575,45062
2019-12-28,5,5호선,장한평역,장한평,15114,14927,30041
2019-12-29,5,5호선,장한평역,장한평,10475,10515,20990
2019-12-30,5,5호선,장한평역,장한평,20568,20568,41136
2019-12-31,5,5호선,장한평역,장한평,19283,19201,38484
2020-01-01,5,5호선,장한평역,장한평,7977,7927,15904
2020-01-02,5,5호선,장한평역,장한평,20581,20571,41152
2020-01-03,5,5호선,장한평역,장한평,21828,21727,43555
2020-01-04,5,5호선,장한평역,장한평,13592,13809,27401
2020-01-05,5,5호선,장한평역,장한평,9540,9593,19133
2020-01-06,5,5호선,장한평역,장한평,20657,20812,41469
2020-01-07,5,5호선,장한평역,장한평,20175,20133,40308
2020-01-08,5,5호선,장한평역,장한평,21542,21531,43073
2020-01-09,5,5호선,장한평역,장한평,21702,21587,43289
2020-01-10,5,5호선,장한평역,장한평,22384,22216,44600
2020-01-11,5,5호선,장한평역,장한평,14529,14452,28981
2020-01-12,5,5호선,장한평역,장한평,9937,9940,19877
2020-01-13,5,5호선,장한평역,장한평,20581,20711,41292
2020-01-14,5,5호선,장한평역,장한평,20957,20980,41937
2020-01-15,5,5호선,장한평역,장한평,21780,21638,43418
2020-01-16,5,5호선,장한평역,장한평,21595,21444,43039
2020-01-17,5,5호선,장한평역,장한평,22346,22277,44623
2020-01-18,5,5호선,장한평역,장한평,14158,13997,28155
2020-01-19,5,5호선,장한평역,장한평,10063,9797,19860
2020-01-20,5,5호선,장한평역,장한평,20878,20793,41671
2020-01-21,5,5호선,장한평역,장한평,20929,20752,41681
2020-01-22,5,5호선,장한평역,장한평,21721,21686,43407
2020-01-23,5,5호선,장한평역,장한평,20106,19454,39560
2020-01-24,5,5호선,장한평역,장한평,7425,6920,14345
2020-01-25,5,5호선,장한평역,장한평,5403,5419,10822
2020-01-26,5,5호선,장한평역,장한평,8101,8510,16611
2020-01-27,5,5호선,장한평역,장한평,8923,9287,18210
2020-01-28,5,5호선,장한평역,장한평,19025,18966,37991
2020-01-29,5,5호선,장한평역,장한평,20897,20931,41828
2020-01-30,5,5호선,장한평역,장한평,20766,20582,41348
2020-01-31,5,5호선,장한평역,장한평,20954,20928,41882
2020-02-01,5,5호선,장한평역,장한평,11865,11926,23791
2020-02-02,5,5호선,장한평역,장한평,8182,7993,16175
2020-02-03,5,5호선,장한평역,장한평,19395,19158,38553
2020-02-04,5,5호선,장한평역,장한평,19444,19529,38973
2020-02-05,5,5호선,장한평역,장한평,19819,19797,39616
2020-02-06,5,5호선,장한평역,장한평,19358,19405,38763
2020-02-07,5,5호선,장한평역,장한평,19876,19794,39670
2020-02-08,5,5호선,장한평역,장한평,11186,11251,22437
2020-02-09,5,5호선,장한평역,장한평,7887,7882,15769
2020-02-10,5,5호선,장한평역,장한평,19376,19159,38535
2020-02-11,5,5호선,장한평역,장한평,19743,19572,39315
2020-02-12,5,5호선,장한평역,장한평,19838,19910,39748
2020-02-13,5,5호선,장한평역,장한평,20684,20432,41116
2020-02-14,5,5호선,장한평역,장한평,20891,20738,41629
2020-02-15,5,5호선,장한평역,장한평,12332,12249,24581
2020-02-16,5,5호선,장한평역,장한평,8198,8150,16348
2020-02-17,5,5호선,장한평역,장한평,19456,19515,38971
2020-02-18,5,5호선,장한평역,장한평,19670,19661,39331
2020-02-19,5,5호선,장한평역,장한평,20420,20360,40780
2020-02-20,5,5호선,장한평역,장한평,20017,20079,40096
2020-02-21,5,5호선,장한평역,장한평,19668,19745,39413
2020-02-22,5,5호선,장한평역,장한평,10268,10075,20343
2020-02-23,5,5호선,장한평역,장한평,6156,6098,12254
2020-02-24,5,5호선,장한평역,장한평,16997,16797,33794
2020-02-25,5,5호선,장한평역,장한평,15979,15898,31877
2020-02-26,5,5호선,장한평역,장한평,15945,15928,31873
2020-02-27,5,5호선,장한평역,장한평,15843,15646,31489
2020-02-28,5,5호선,장한평역,장한평,15177,15139,30316
2020-02-29,5,5호선,장한평역,장한평,7175,7127,14302
2020-03-01,5,5호선,장한평역,장한평,4377,4261,8638
2020-03-02,5,5호선,장한평역,장한평,14873,14855,29728
2020-03-03,5,5호선,장한평역,장한평,14932,14884,29816
2020-03-04,5,5호선,장한평역,장한평,14745,14785,29530
2020-03-05,5,5호선,장한평역,장한평,14865,14792,29657
2020-03-06,5,5호선,장한평역,장한평,15158,15211,30369
2020-03-07,5,5호선,장한평역,장한평,7440,7481,14921
2020-03-08,5,5호선,장한평역,장한평,4762,4669,9431
2020-03-09,5,5호선,장한평역,장한평,15409,15379,30788
2020-03-10,5,5호선,장한평역,장한평,14957,15054,30011
2020-03-11,5,5호선,장한평역,장한평,15359,15376,30735
2020-03-12,5,5호선,장한평역,장한평,15204,14932,30136
2020-03-13,5,5호선,장한평역,장한평,15250,15179,30429
2020-03-14,5,5호선,장한평역,장한평,7636,7708,15344
2020-03-15,5,5호선,장한평역,장한평,4602,4501,9103
2020-03-16,5,5호선,장한평역,장한평,15085,15085,30170
2020-03-17,5,5호선,장한평역,장한평,15136,15039,30175
2020-03-18,5,5호선,장한평역,장한평,15433,15453,30886
2020-03-19,5,5호선,장한평역,장한평,14800,14832,29632
2020-03-20,5,5호선,장한평역,장한평,15684,15549,31233
2020-03-21,5,5호선,장한평역,장한평,8180,7953,16133
2020-03-22,5,5호선,장한평역,장한평,5100,4921,10021
2020-03-23,5,5호선,장한평역,장한평,15491,15372,30863
2020-03-24,5,5호선,장한평역,장한평,15610,15503,31113
2020-03-25,5,5호선,장한평역,장한평,15605,15569,31174
2020-03-26,5,5호선,장한평역,장한평,15499,15414,30913
2020-03-27,5,5호선,장한평역,장한평,15692,15599,31291
2020-03-28,5,5호선,장한평역,장한평,8135,8115,16250
2020-03-29,5,5호선,장한평역,장한평,5100,5004,10104
2020-03-30,5,5호선,장한평역,장한평,15686,15566,31252
2020-03-31,5,5호선,장한평역,장한평,15802,15762,31564
2020-04-01,5,5호선,장한평역,장한평,15788,15733,31521
2020-04-02,5,5호선,장한평역,장한평,15722,15843,31565
2020-04-03,5,5호선,장한평역,장한평,15903,15921,31824
2020-04-04,5,5호선,장한평역,장한평,8364,8208,16572
2020-04-05,5,5호선,장한평역,장한평,5220,5155,10375
2020-04-06,5,5호선,장한평역,장한평,16085,16048,32133
2020-04-07,5,5호선,장한평역,장한평,16200,16083,32283
2020-04-08,5,5호선,장한평역,장한평,16390,16219,32609
2020-04-09,5,5호선,장한평역,장한평,16247,16095,32342
2020-04-10,5,5호선,장한평역,장한평,16330,16275,32605
2020-04-11,5,5호선,장한평역,장한평,8526,8290,16816
2020-04-12,5,5호선,장한평역,장한평,5251,5122,10373
2020-04-13,5,5호선,장한평역,장한평,16270,16131,32401
2020-04-14,5,5호선,장한평역,장한평,16807,16570,33377
2020-04-15,5,5호선,장한평역,장한평,7850,7918,15768
2020-04-16,5,5호선,장한평역,장한평,16343,16161,32504
2020-04-17,5,5호선,장한평역,장한평,16182,16003,32185
2020-04-18,5,5호선,장한평역,장한평,8989,8841,17830
2020-04-19,5,5호선,장한평역,장한평,5260,5197,10457
2020-04-20,5,5호선,장한평역,장한평,16791,16773,33564
2020-04-21,5,5호선,장한평역,장한평,17166,16995,34161
2020-04-22,5,5호선,장한평역,장한평,16894,16796,33690
2020-04-23,5,5호선,장한평역,장한평,17187,17041,34228
2020-04-24,5,5호선,장한평역,장한평,17563,17457,35020
2020-04-25,5,5호선,장한평역,장한평,9570,9381,18951
2020-04-26,5,5호선,장한평역,장한평,6197,6013,12210
2020-04-27,5,5호선,장한평역,장한평,17369,17222,34591
2020-04-28,5,5호선,장한평역,장한평,17742,17594,35336
2020-04-29,5,5호선,장한평역,장한평,17701,17700,35401
2020-04-30,5,5호선,장한평역,장한평,8667,8304,16971
2024-02-01,5,5호선,장한평역,장한평,21422,21393,42815
2024-02-02,5,5호선,장한평역,장한평,21848,21578,43426
2024-02-03,5,5호선,장한평역,장한평,12720,12386,25106
2024-02-04,5,5호선,장한평역,장한평,9408,9157,18565
2024-02-05,5,5호선,장한평역,장한평,19967,20254,40221
2024-02-06,5,5호선,장한평역,장한평,21269,21134,42403
2024-02-07,5,5호선,장한평역,장한평,21142,20913,42055
2024-02-08,5,5호선,장한평역,장한평,20229,19376,39605
2024-02-09,5,5호선,장한평역,장한평,6581,5717,12298
2024-02-10,5,5호선,장한평역,장한평,5084,5239,10323
2024-02-11,5,5호선,장한평역,장한평,6546,6974,13520
2024-02-12,5,5호선,장한평역,장한평,7482,7950,15432
2024-02-13,5,5호선,장한평역,장한평,19446,19653,39099
2024-02-14,5,5호선,장한평역,장한평,21652,21544,43196
2024-02-15,5,5호선,장한평역,장한평,21035,21149,42184
2024-02-16,5,5호선,장한평역,장한평,22116,21816,43932
2024-02-17,5,5호선,장한평역,장한평,13897,13438,27335
2024-02-18,5,5호선,장한평역,장한평,9495,9438,18933
2024-02-19,5,5호선,장한평역,장한평,20019,20173,40192
2024-02-20,5,5호선,장한평역,장한평,20950,20995,41945
2024-02-21,5,5호선,장한평역,장한평,21529,21753,43282
2024-02-22,5,5호선,장한평역,장한평,22047,22090,44137
2024-02-23,5,5호선,장한평역,장한평,22159,21907,44066
2024-02-24,5,5호선,장한평역,장한평,13927,13577,27504
2024-02-25,5,5호선,장한평역,장한평,9842,9821,19663
2024-02-26,5,5호선,장한평역,장한평,20568,20538,41106
2024-02-27,5,5호선,장한평역,장한평,20826,20766,41592
2024-02-28,5,5호선,장한평역,장한평,21818,21564,43382
2024-02-29,5,5호선,장한평역,장한평,21789,21492,43281
2025-02-01,5,5호선,장한평역,장한평,12617,12364,24981
2025-02-02,5,5호선,장한평역,장한평,9390,9467,18857
2025-02-03,5,5호선,장한평역,장한평,20898,20761,41659
2025-02-04,5,5호선,장한평역,장한평,20238,20287,40525
2025-02-05,5,5호선,장한평역,장한평,21519,21487,43006
2025-02-06,5,5호선,장한평역,장한평,22463,22511,44974
2025-02-07,5,5호선,장한평역,장한평,22435,22453,44888
2025-02-08,5,5호선,장한평역,장한평,13012,13026,26038
2025-02-09,5,5호선,장한평역,장한평,9415,9360,18775
2025-02-10,5,5호선,장한평역,장한평,21010,20872,41882
2025-02-11,5,5호선,장한평역,장한평,21484,21220,42704
2025-02-12,5,5호선,장한평역,장한평,22264,22247,44511
2025-02-13,5,5호선,장한평역,장한평,22529,22116,44645
2025-02-14,5,5호선,장한평역,장한평,22519,22158,44677
2025-02-15,5,5호선,장한평역,장한평,14277,13974,28251
2025-02-16,5,5호선,장한평역,장한평,10079,9936,20015
2025-02-17,5,5호선,장한평역,장한평,21018,20823,41841
2025-02-18,5,5호선,장한평역,장한평,21253,21290,42543
2025-02-19,5,5호선,장한평역,장한평,22305,22138,44443
2025-02-20,5,5호선,장한평역,장한평,22075,21900,43975
2025-02-21,5,5호선,장한평역,장한평,22673,22344,45017
2025-02-22,5,5호선,장한평역,장한평,14345,14093,28438
2025-02-23,5,5호선,장한평역,장한평,10024,9870,19894
2025-02-24,5,5호선,장한평역,장한평,21058,20822,41880
2025-02-25,5,5호선,장한평역,장한평,21679,21393,43072
2025-02-26,5,5호선,장한평역,장한평,22506,22431,44937
2025-02-27,5,5호선,장한평역,장한평,22295,22133,44428
2025-02-28,5,5호선,장한평역,장한평,22749,22450,45199
2015-01-01,3,3호선,종로3가역,종로3가,4251,5613,9864
2015-01-02,3,3호선,종로3가역,종로3가,10202,13489,23691
2015-01-03,3,3호선,종로3가역,종로3가,6839,9815,16654
2015-01-04,3,3호선,종로3가역,종로3가,3814,5403,9217
2015-01-05,3,3호선,종로3가역,종로3가,11050,13696,24746
2015-01-06,3,3호선,종로3가역,종로3가,11224,13760,24984
2015-01-07,3,3호선,종로3가역,종로3가,10814,13535,24349
2015-01-08,3,3호선,종로3가역,종로3가,10775,13487,24262
2015-01-09,3,3호선,종로3가역,종로3가,11199,14391,25590
2015-01-10,3,3호선,종로3가역,종로3가,6853,10608,17461
2015-01-11,3,3호선,종로3가역,종로3가,4194,5950,10144
2015-01-12,3,3호선,종로3가역,종로3가,11215,13451,24666
2015-01-13,3,3호선,종로3가역,종로3가,11029,13815,24844
2015-01-14,3,3호선,종로3가역,종로3가,10978,13758,24736
2015-01-15,3,3호선,종로3가역,종로3가,11074,13942,25016
2015-01-16,3,3호선,종로3가역,종로3가,11140,14375,25515
2015-01-17,3,3호선,종로3가역,종로3가,7415,10832,18247
2015-01-18,3,3호선,종로3가역,종로3가,4290,5887,10177
2015-01-19,3,3호선,종로3가역,종로3가,11111,13442,24553
2015-01-20,3,3호선,종로3가역,종로3가,11157,13825,24982
2015-01-21,3,3호선,종로3가역,종로3가,11091,13711,24802
2015-01-22,3,3호선,종로3가역,종로3가,10674,13597,24271
2015-01-23,3,3호선,종로3가역,종로3가,11228,14542,25770
2015-01-24,3,3호선,종로3가역,종로3가,7036,10677,17713
2015-01-25,3,3호선,종로3가역,종로3가,4386,6057,10443
2015-01-26,3,3호선,종로3가역,종로3가,10548,13369,23917
2015-01-27,3,3호선,종로3가역,종로3가,11108,13553,24661
2015-01-28,3,3호선,종로3가역,종로3가,10847,13500,24347
2015-01-29,3,3호선,종로3가역,종로3가,11188,13601,24789
2015-01-30,3,3호선,종로3가역,종로3가,11280,14712,25992
2015-01-31,3,3호선,종로3가역,종로3가,6846,9860,16706
2015-02-01,3,3호선,종로3가역,종로3가,4044,5784,9828
2015-02-02,3,3호선,종로3가역,종로3가,10457,13147,23604
2015-02-03,3,3호선,종로3가역,종로3가,10820,13466,24286
2015-02-04,3,3호선,종로3가역,종로3가,10734,13577,24311
2015-02-05,3,3호선,종로3가역,종로3가,10596,13231,23827
2015-02-06,3,3호선,종로3가역,종로3가,10800,14205,25005
2015-02-07,3,3호선,종로3가역,종로3가,7057,10455,17512
2015-02-08,3,3호선,종로3가역,종로3가,4174,5470,9644
2015-02-09,3,3호선,종로3가역,종로3가,10441,12962,23403
2015-02-10,3,3호선,종로3가역,종로3가,10675,13383,24058
2015-02-11,3,3호선,종로3가역,종로3가,10477,13428,23905
2015-02-12,3,3호선,종로3가역,종로3가,10960,13469,24429
2015-02-13,3,3호선,종로3가역,종로3가,11040,14339,25379
2015-02-14,3,3호선,종로3가역,종로3가,7089,10871,17960
2015-02-15,3,3호선,종로3가역,종로3가,3913,5733,9646
2015-02-16,3,3호선,종로3가역,종로3가,10811,13279,24090
2015-02-17,3,3호선,종로3가역,종로3가,9695,12274,21969
2015-02-18,3,3호선,종로3가역,종로3가,2455,3452,5907
2015-02-19,3,3호선,종로3가역,종로3가,2354,3855,6209
2015-02-20,3,3호선,종로3가역,종로3가,3645,6162,9807
2015-02-21,3,3호선,종로3가역,종로3가,5000,7593,12593
2015-02-22,3,3호선,종로3가역,종로3가,4069,6053,10122
2015-02-23,3,3호선,종로3가역,종로3가,10574,13383,23957
2015-02-24,3,3호선,종로3가역,종로3가,10786,14206,24992
2015-02-25,3,3호선,종로3가역,종로3가,11249,14210,25459
2015-02-26,3,3호선,종로3가역,종로3가,11592,14383,25975
2015-02-27,3,3호선,종로3가역,종로3가,11297,14605,25902
2015-02-28,3,3호선,종로3가역,종로3가,7576,11422,18998
2015-03-01,3,3호선,종로3가역,종로3가,4007,5866,9873
2015-03-02,3,3호선,종로3가역,종로3가,10268,12869,23137
2015-03-03,3,3호선,종로3가역,종로3가,11193,12980,24173
2015-03-04,3,3호선,종로3가역,종로3가,10903,13109,24012
2015-03-05,3,3호선,종로3가역,종로3가,10554,12949,23503
2015-03-06,3,3호선,종로3가역,종로3가,10859,14108,24967
2015-03-07,3,3호선,종로3가역,종로3가,7000,10945,17945
2015-03-08,3,3호선,종로3가역,종로3가,3988,5891,9879
2015-03-09,3,3호선,종로3가역,종로3가,10769,12809,23578
2015-03-10,3,3호선,종로3가역,종로3가,10675,12987,23662
2015-03-11,3,3호선,종로3가역,종로3가,10540,13079,23619
2015-03-12,3,3호선,종로3가역,종로3가,10811,13190,24001
2015-03-13,3,3호선,종로3가역,종로3가,11018,14393,25411
2015-03-14,3,3호선,종로3가역,종로3가,7780,11882,19662
2015-03-15,3,3호선,종로3가역,종로3가,4055,6160,10215
2015-03-16,3,3호선,종로3가역,종로3가,10536,13170,23706
2015-03-17,3,3호선,종로3가역,종로3가,10643,13060,23703
2015-03-18,3,3호선,종로3가역,종로3가,10772,13038,23810
2015-03-19,3,3호선,종로3가역,종로3가,10501,13275,23776
2015-03-20,3,3호선,종로3가역,종로3가,10838,14580,25418
2015-03-21,3,3호선,종로3가역,종로3가,7210,11728,18938
2015-03-22,3,3호선,종로3가역,종로3가,4012,6105,10117
2015-03-23,3,3호선,종로3가역,종로3가,10566,12985,23551
2015-03-24,3,3호선,종로3가역,종로3가,10685,13251,23936
2015-03-25,3,3호선,종로3가역,종로3가,10860,13533,24393
2015-03-26,3,3호선,종로3가역,종로3가,10602,13493,24095
2015-03-27,3,3호선,종로3가역,종로3가,10749,14074,24823
2015-03-28,3,3호선,종로3가역,종로3가,6961,10879,17840
2015-03-29,3,3호선,종로3가역,종로3가,3710,5790,9500
2015-03-30,3,3호선,종로3가역,종로3가,10281,12966,23247
2015-03-31,3,3호선,종로3가역,종로3가,10504,13025,23529
2015-04-01,3,3호선,종로3가역,종로3가,10545,13331,23876
2015-04-02,3,3호선,종로3가역,종로3가,11108,13118,24226
2015-04-03,3,3호선,종로3가역,종로3가,10727,14061,24788
2015-04-04,3,3호선,종로3가역,종로3가,7215,10767,17982
2015-04-05,3,3호선,종로3가역,종로3가,3677,5530,9207
2015-04-06,3,3호선,종로3가역,종로3가,10344,13122,23466
2015-04-07,3,3호선,종로3가역,종로3가,10988,13254,24242
2015-04-08,3,3호선,종로3가역,종로3가,10660,13269,23929
2015-04-09,3,3호선,종로3가역,종로3가,10624,13513,24137
2015-04-10,3,3호선,종로3가역,종로3가,10818,14329,25147
2015-04-11,3,3호선,종로3가역,종로3가,6787,10585,17372
2015-04-12,3,3호선,종로3가역,종로3가,3764,5666,9430
2015-04-13,3,3호선,종로3가역,종로3가,10774,12958,23732
2015-04-14,3,3호선,종로3가역,종로3가,10529,12838,23367
2015-04-15,3,3호선,종로3가역,종로3가,10576,13046,23622
2015-04-16,3,3호선,종로3가역,종로3가,10586,12933,23519
2015-04-17,3,3호선,종로3가역,종로3가,10986,14092,25078
2015-04-18,3,3호선,종로3가역,종로3가,7279,10851,18130
2015-04-19,3,3호선,종로3가역,종로3가,3983,5079,9062
2015-04-20,3,3호선,종로3가역,종로3가,10111,12900,23011
2015-04-21,3,3호선,종로3가역,종로3가,10703,13245,23948
2015-04-22,3,3호선,종로3가역,종로3가,10376,13103,23479
2015-04-23,3,3호선,종로3가역,종로3가,10590,13241,23831
2015-04-24,3,3호선,종로3가역,종로3가,11099,14363,25462
2015-04-25,3,3호선,종로3가역,종로3가,6844,10693,17537
2015-04-26,3,3호선,종로3가역,종로3가,3647,5774,9421
2015-04-27,3,3호선,종로3가역,종로3가,10512,13189,23701
2015-04-28,3,3호선,종로3가역,종로3가,10596,13280,23876
2015-04-29,3,3호선,종로3가역,종로3가,10810,13429,24239
2015-04-30,3,3호선,종로3가역,종로3가,10666,14031,24697
2015-05-01,3,3호선,종로3가역,종로3가,10424,13956,24380
2015-05-02,3,3호선,종로3가역,종로3가,6816,10543,17359
2015-05-03,3,3호선,종로3가역,종로3가,4411,6626,11037
2015-05-04,3,3호선,종로3가역,종로3가,10658,14299,24957
2015-05-05,3,3호선,종로3가역,종로3가,4873,7714,12587
2015-05-06,3,3호선,종로3가역,종로3가,10599,13206,23805
2015-05-07,3,3호선,종로3가역,종로3가,10946,13604,24550
2015-05-08,3,3호선,종로3가역,종로3가,10561,13714,24275
2015-05-09,3,3호선,종로3가역,종로3가,6517,10093,16610
2015-05-10,3,3호선,종로3가역,종로3가,3904,5852,9756
2015-05-11,3,3호선,종로3가역,종로3가,10821,12960,23781
2015-05-12,3,3호선,종로3가역,종로3가,11209,13264,24473
2015-05-13,3,3호선,종로3가역,종로3가,10638,13314,23952
2015-05-14,3,3호선,종로3가역,종로3가,10528,13344,23872
2015-05-15,3,3호선,종로3가역,종로3가,10866,14445,25311
2015-05-16,3,3호선,종로3가역,종로3가,7395,12192,19587
2015-05-17,3,3호선,종로3가역,종로3가,3879,6174,10053
2015-05-18,3,3호선,종로3가역,종로3가,10358,13069,23427
2015-05-19,3,3호선,종로3가역,종로3가,10838,13163,24001
2015-05-20,3,3호선,종로3가역,종로3가,10824,13423,24247
2015-05-21,3,3호선,종로3가역,종로3가,10877,13583,24460
2015-05-22,3,3호선,종로3가역,종로3가,11123,14463,25586
2015-05-23,3,3호선,종로3가역,종로3가,6995,10594,17589
2015-05-24,3,3호선,종로3가역,종로3가,4094,7010,11104
2015-05-25,3,3호선,종로3가역,종로3가,4940,7437,12377
2015-05-26,3,3호선,종로3가역,종로3가,10654,13500,24154
2015-05-27,3,3호선,종로3가역,종로3가,11008,13568,24576
2015-05-28,3,3호선,종로3가역,종로3가,10699,13577,24276
2015-05-29,3,3호선,종로3가역,종로3가,10668,14171,24839
2015-05-30,3,3호선,종로3가역,종로3가,6636,10109,16745
2015-05-31,3,3호선,종로3가역,종로3가,3625,5463,9088
2015-06-01,3,3호선,종로3가역,종로3가,10243,13060,23303
2015-06-02,3,3호선,종로3가역,종로3가,10290,12702,22992
2015-06-03,3,3호선,종로3가역,종로3가,9884,12363,22247
2015-06-04,3,3호선,종로3가역,종로3가,9668,12181,21849
2015-06-05,3,3호선,종로3가역,종로3가,9514,12457,21971
2015-06-06,3,3호선,종로3가역,종로3가,4159,6707,10866
2015-06-07,3,3호선,종로3가역,종로3가,2764,3921,6685
2015-06-08,3,3호선,종로3가역,종로3가,9090,11360,20450
2015-06-09,3,3호선,종로3가역,종로3가,9397,11517,20914
2015-06-10,3,3호선,종로3가역,종로3가,9419,11718,21137
2015-06-11,3,3호선,종로3가역,종로3가,9448,11678,21126
2015-06-12,3,3호선,종로3가역,종로3가,9436,12130,21566
2015-06-13,3,3호선,종로3가역,종로3가,5184,7727,12911
2015-06-14,3,3호선,종로3가역,종로3가,2764,4060,6824
2015-06-15,3,3호선,종로3가역,종로3가,9104,11530,20634
2015-06-16,3,3호선,종로3가역,종로3가,9229,11412,20641
2015-06-17,3,3호선,종로3가역,종로3가,9279,11335,20614
2015-06-18,3,3호선,종로3가역,종로3가,9198,11440,20638
2015-06-19,3,3호선,종로3가역,종로3가,9424,12326,21750
2015-06-20,3,3호선,종로3가역,종로3가,5555,7878,13433
2015-06-21,3,3호선,종로3가역,종로3가,2948,4572,7520
2015-06-22,3,3호선,종로3가역,종로3가,9430,11825,21255
2015-06-23,3,3호선,종로3가역,종로3가,9628,12160,21788
2015-06-24,3,3호선,종로3가역,종로3가,9675,12258,21933
2015-06-25,3,3호선,종로3가역,종로3가,9796,12113,21909
2015-06-26,3,3호선,종로3가역,종로3가,9664,12555,22219
2015-06-27,3,3호선,종로3가역,종로3가,5790,8730,14520
2015-06-28,3,3호선,종로3가역,종로3가,3310,4853,8163
2015-06-29,3,3호선,종로3가역,종로3가,9642,12123,21765
2015-06-30,3,3호선,종로3가역,종로3가,10476,12575,23051
2015-07-01,3,3호선,종로3가역,종로3가,10105,12670,22775
2015-07-02,3,3호선,종로3가역,종로3가,10224,12928,23152
2015-07-03,3,3호선,종로3가역,종로3가,10200,13556,23756
2015-07-04,3,3호선,종로3가역,종로3가,6284,9438,15722
2015-07-05,3,3호선,종로3가역,종로3가,3450,4954,8404
2015-07-06,3,3호선,종로3가역,종로3가,9933,12731,22664
2015-07-07,3,3호선,종로3가역,종로3가,10231,12968,23199
2015-07-08,3,3호선,종로3가역,종로3가,9960,12616,22576
2015-07-09,3,3호선,종로3가역,종로3가,10192,12986,23178
2015-07-10,3,3호선,종로3가역,종로3가,10549,13524,24073
2015-07-11,3,3호선,종로3가역,종로3가,6439,9308,15747
2015-07-12,3,3호선,종로3가역,종로3가,3760,5041,8801
2015-07-13,3,3호선,종로3가역,종로3가,9715,12279,21994
2015-07-14,3,3호선,종로3가역,종로3가,10369,13007,23376
2015-07-15,3,3호선,종로3가역,종로3가,10457,13192,23649
2015-07-16,3,3호선,종로3가역,종로3가,10465,13075,23540
2015-07-17,3,3호선,종로3가역,종로3가,10542,13704,24246
2015-07-18,3,3호선,종로3가역,종로3가,6684,9660,16344
2015-07-19,3,3호선,종로3가역,종로3가,3737,5294,9031
2015-07-20,3,3호선,종로3가역,종로3가,10102,12609,22711
2015-07-21,3,3호선,종로3가역,종로3가,10374,13139,23513
2015-07-22,3,3호선,종로3가역,종로3가,10561,13015,23576
2015-07-23,3,3호선,종로3가역,종로3가,11077,13091,24168
2015-07-24,3,3호선,종로3가역,종로3가,10448,13189,23637
2015-07-25,3,3호선,종로3가역,종로3가,6736,9113,15849
2015-07-26,3,3호선,종로3가역,종로3가,3784,5732,9516
2015-07-27,3,3호선,종로3가역,종로3가,9987,12830,22817
2015-07-28,3,3호선,종로3가역,종로3가,10299,12946,23245
2015-07-29,3,3호선,종로3가역,종로3가,10408,13014,23422
2015-07-30,3,3호선,종로3가역,종로3가,10664,13414,24078
2015-07-31,3,3호선,종로3가역,종로3가,10316,13477,23793
2015-08-01,3,3호선,종로3가역,종로3가,5498,8351,13849
2015-08-02,3,3호선,종로3가역,종로3가,3547,5366,8913
2015-08-03,3,3호선,종로3가역,종로3가,5750,7909,13659
2015-08-04,3,3호선,종로3가역,종로3가,5866,7999,13865
2015-08-05,3,3호선,종로3가역,종로3가,6568,8774,15342
2015-08-06,3,3호선,종로3가역,종로3가,10391,13191,23582
2015-08-07,3,3호선,종로3가역,종로3가,10387,13219,23606
2015-08-08,3,3호선,종로3가역,종로3가,6454,9455,15909
2015-08-09,3,3호선,종로3가역,종로3가,3972,5605,9577
